row_index,sample_id,Question,Answer,Question Type,Year,Paragraph,image_sha256,image_cache_path,image_fast_path,image_width,image_height,image_pixels
1010,row_01010_9ee55aaa39c6,what is the average for the absolute change happened for each race?,['8.75'],Factoid,['NO'],"In the same survey, around threeinten Black adults who said being threatened or attacked was ever a concern (28%) said they had made changes to their daily schedule or routine in the past year due to those fears. Around a third of Asian adults (36%) and around oneinfive Hispanic adults (22%) said they had taken such precautions, as did 12% of White adults.
In the aftermath of a mass shooting in Buffalo, New York, this Pew Research Center analysis examines safety concerns among Black Americans. It is based primarily on four recent Center surveys: one conducted from April 25 to May 1, 2022, among 5,074 adults; one conducted from April 11 to 17, 2022, among 10,156 adults; one conducted from Oct. 18 to 24, 2021, among 9,676 adults; and one conducted from Oct. 4 to 17, 2021, among 3,912 adults.
Everyone who took part in these surveys is a member of the Center’s American Trends Panel (ATP), an online survey panel that is recruited through national, random sampling of residential addresses. This way nearly all U.S. adults have a chance of selection. The survey is weighted to be representative of the U.S. adult population by gender, race, ethnicity, partisan affiliation, education and other categories. Read more about the ATP’s methodology.
Links to all questions used in these surveys, as well as their methodologies, are included in the text of this analysis.",e53db14f9a8e5ac7192985e4afcc57e3272209065f8ecb7846f1714ef9e71e00,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01010_9ee55aaa39c6.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01010_9ee55aaa39c6.rgb.png,840,1202,1009680
1011,row_01011_221d70bd27eb,what is the average for the twocategories that receive the lowest attention based on the views?,['31'],Factoid,['NO'],"About fourinten say Malaysia’s technological achievements (38%) and scientific achievements (37%) are above average or the best in the world. Overall, 45% of Malaysians say their university STEM education is at least above average. A slightly smaller share (40%) thinks Malaysia’s primary and secondary STEM education is the best in the world or above average.
Majorities in all publics agree that being a world leader in scientific achievement is at least somewhat important, but the share who view this as very important varies by public. A 20-public median of 51% place the highest level of importance on being a science world leader. In Malaysia, 54% say being a world leader in scientific achievements is very important.
Overall, there is broad agreement among these 20 publics that government investment in scientific research is worthwhile. A median of 82% say government investments in scientific research aimed at advancing knowledge are usually worthwhile for society over time. In Malaysia, 76% of people say this.
Views on artificial intelligence, food science and childhood vaccines in Malaysia",4e0203dfde8f014eb115394820b8eee4a20657052bf89b5d94df87f743571215,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01011_221d70bd27eb.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01011_221d70bd27eb.rgb.png,840,1004,843360
1012,row_01012_7357ac8844a6,view of people is more similar to which party?,['Dem/ Lean Dem'],Factoid,['NO'],"A majority of U.S. adults (58%) say the Constitution should be amended so the presidential candidate who receives the most votes nationwide wins, while 40% prefer to keep the current system in which the candidate who receives the most Electoral College votes wins the election.
Support for amending the Constitution has increased slightly since the period immediately following the 2016 election. In a November 2016 CNN/ORC survey, roughly half of adults (51%) favored amending the Constitution to eliminate the Electoral College. And in a March 2018 Pew Research Center survey, 55% favored taking this step.
The current level of support for eliminating the Electoral College is nearly the same as in 2011, when 62% favored amending the Constitution. However, partisans’ attitudes on this question have grown further apart since the 2016 election, with Republicans becoming more supportive of the current system.
In two of the five most recent U.S. presidential elections, the winner of the popular vote has lost the election after receiving fewer votes in the Electoral College. In order to continue tracking how the public views our system of deciding presidential elections in the lead-up to the 2020 election, we surveyed 12,638 U.S. adults in January 2020. Everyone who took part is a member of Pew Research Center’s American Trends Panel (ATP), an online survey panel that is recruited through national, random sampling of residential addresses. This way nearly all U.S. adults have a chance of selection. The survey is weighted to be representative of the U.S. adult population by gender, race, ethnicity, partisan affiliation, education and other categories.",844aa62a7bbf8166b5422d3f6177adb8ccf7532e7997074ff5fc9b1ca8200e66,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01012_7357ac8844a6.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01012_7357ac8844a6.rgb.png,620,1314,814680
1013,row_01013_6f709ebe81a7,which group had the most increase in terms of overall ratio?,['Other Staff'],Factoid,['NO'],"Pew Research Center’s accounting of statehouse reporters in 2022 identified 80 nonprofit news outlets that cover U.S. statehouses. Of these, nearly half (39) were founded within the last five years. These relatively new nonprofits employ a total of 174 statehouse reporters – nearly half (49%) of the total number of nonprofit statehouse reporters counted in the study. Meanwhile, about a quarter of nonprofit outlets covering capitols (21 outlets) were founded between 2011 and 2016, 15 were founded between 2005 and 2010, and five were founded prior to 2005.
Much of this growth is due to new nonprofit outlets that have sprung up in an attempt to fill the legacy media gap in statehouse coverage. States Newsroom, for example, launched in 2017 as a large nonprofit network and now has 23 affiliate news outlets throughout the country. The organization cites a void in statehouse coverage by newspapers as a key factor in its founding. The Center Square, a project of the Franklin News Foundation, was also launched with the explicit purpose of filling “the need for high-quality statehouse and statewide news across the United States.”
Nonprofit outlets that cover state government typically employ multiple statehouse reporters. More than half of the nonprofit outlets in the Center’s recent study (45 of 80) have three or more statehouse reporters, while 15 employ two statehouse reporters and 20 employ only one.
They also tend to employ multiple full-time statehouse reporters – that is, journalists who cover the state capitol either year-round or when the legislature is in session. About a third of these outlets (27 of 80) employ three or more full-time statehouse reporters. And the majority (56 of 80) have at least one full-time statehouse reporter.",9acc079da7006f1f78c3f7f58fd973d2b3073746ce9e9c59d92d0735086f4d44,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01013_6f709ebe81a7.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01013_6f709ebe81a7.rgb.png,620,1218,755160
1014,row_01014_6f2e6a2b132a,what is the mean of numbers appeared on the chart?,['33.33'],Factoid,['NO'],"The share of U.S. adults who say they would support the U.S. government banning TikTok has declined from 50% in March to 38% now, according to a Pew Research Center survey conducted this fall. And more are opposed to or uncertain about a potential ban today than earlier this year.
Some lawmakers have recently renewed calls to ban the app after initial momentum stalled in Congress earlier this year. And the potential impact on teens has become part of this debate.
So we also asked U.S. teens ages 13 to 17 about a potential TikTok ban in a separate survey this fall. We found that few teens (18%) support the government banning it.
Pew Research Center conducted this study to understand how American adults and teens would feel about the U.S. government banning TikTok. This analysis uses data from two separate surveys, allowing us to compare the views of U.S. teens ages 13 to 17 with those of U.S. adults.",2bfa6af7875dfaed86b5e7a87f02c2afcda21b84108fc8623bc2244f649d4921,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01014_6f2e6a2b132a.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01014_6f2e6a2b132a.rgb.png,400,768,307200
1015,row_01015_5f583ecc28f6,"if the percentage of nuclear electric energy use in 2018 increased by 25%, how would it compare to the percentage of coal usage in the same year?",['Less'],Factoid,['NO'],"The answer, as one might expect, is complicated. Solar and wind power use has grown at a rapid rate over the past decade or so, but as of 2018 those sources accounted for less than 4% of all the energy used in the U.S. (That’s the most recent full year for which data is available.) As far back as we have data, most of the energy used in the U.S. has come from coal, oil and natural gas. In 2018, those “fossil fuels” fed about 80% of the nation’s energy demand, down slightly from 84% a decade earlier. Although coal use has declined in recent years, natural gas use has soared, while oil’s share of the nation’s energy tab has fluctuated between 35% and 40%.
The total amount of energy used in the U.S. – everything from lighting and heating homes to cooking meals, fueling factories, driving cars and powering smartphones – hit 101.2 quadrillion Btu in 2018, the highest level since data collection began in 1949, according to the federal Energy Information Administration (EIA).
(Short for British thermal unit, Btu is often used in the energy industry – not to mention the home-appliance business – as a common yardstick to measure and compare different types of energy. One Btu is the amount of energy needed to heat 1 pound of water by 1 degree Fahrenheit at sea level. It’s equivalent to about 1,055 joules in the metric system, or the heat released by burning a common wooden kitchen match.)
How we did this",056542a6e5d5494c4619f0abbf56a9694d41e52b6fc5bdd61bc45377dc48af42,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01015_5f583ecc28f6.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01015_5f583ecc28f6.rgb.png,620,1330,824600
1016,row_01016_7dc17f204d30,what percentage of dem/ lean dem party is consisted of women?,['Unanswerable'],Factoid,['NO'],"When asked how important it is that a woman be elected president in their lifetime, a relatively small share of U.S. adults (18%) say this is extremely or very important to them. Most (64%) say this is not too or not at all important or that the president’s gender doesn’t matter. These views vary by gender and partisanship.
Related: The Data on Women Leaders
Only one-in-four U.S. adults say it’s extremely or very likely that the United States will elect a woman president in their lifetime. About half (49%) say this is somewhat likely and 26% say it’s not too or not at all likely.
The findings in this report come from two surveys using Pew Research Center’s American Trends Panel.1 Most of the questions were asked of 5,057 U.S. adults from July 17 to July 23, 2023. The questions about the importance and likelihood of a woman being elected president were asked of 11,201 U.S. adults from July 31 to August 6, 2023.",8863ce610587b18b4d227ffc4f6568ce30b6dd0587392f14f0b05252cb514a50,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01016_7dc17f204d30.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01016_7dc17f204d30.rgb.png,840,856,719040
1017,row_01017_d90197347f59,what is the average count for resignation under pressure and by federal authorities or civil war?,['18'],Factoid,['NO'],"Counting Cuomo, only 21 of the nearly 2,400 people who have served as a state governor since U.S. independence have resigned under pressure – such as after a criminal conviction or, as in Cuomo’s case, under threat of imminent impeachment – according to a new Pew Research Center analysis. Eight other governors have been impeached and removed from power, while two others have been recalled by voters. The remaining 25 were forced from office by other mechanisms, ranging from court orders to Union soldiers’ bayonets.
The ranks of ousted governors may grow before the leaves turn. On Sept. 14, Californians will vote on whether to recall Gov. Gavin Newsom (though mail-in ballots already have been sent out) and on his potential replacement in the governor’s mansion.
Louisiana has had the most governors leave office against their will. Seven of the 56 people who have served as governor since Louisiana became a state in 1812 left the job involuntarily. All but one of those instances occurred in the dozen years after the Civil War, when Louisiana was one of the places where Reconstruction was most fiercely resisted. In that 12-year span, no fewer than 11 men served as the state’s governor – one of them for just 35 days.
But Louisiana takes second place when it comes to the highest share of governors forced from power. That “honor” goes to Arizona. Since it became a state in 1912, three of its 23 governors, or about 13%, have left office involuntarily:",c1926a89831976f27c538062c2504db92fc6cde94f27893749cfaf2d8369f568,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01017_d90197347f59.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01017_d90197347f59.rgb.png,840,782,656880
1018,row_01018_b2896732eb62,"based on the trend, how many countries are going to have religion restriction in 2015?",['Unanswerable'],Factoid,['NO'],"Looking at the overall level of restrictions in 2014 – whether resulting from government policies and actions or from hostile acts by private individuals, organizations or social groups – the new study finds that restrictions were high or very high in 34% of countries, down from 39% in 2013 and 43% in 2012.
This is the seventh in a series of reports by the Center analyzing the extent to which governments and societies around the world impinge on religious beliefs and practices. The studies are part of the Pew-Templeton Global Religious Futures project, which analyzes religious change and its impact on societies around the world. The project is jointly funded by The Pew Charitable Trusts and the John Templeton Foundation.
To measure global restrictions on religion in 2014, the study ranks 198 countries and territories by their levels of government restrictions on religion and social hostilities involving religion. The new study is based on the same 10-point indexes used in the previous studies.
To track these indicators of government restrictions and social hostilities, researchers comb through more than a dozen publicly available, widely cited sources of information, including the U.S. State Department’s annual reports on international religious freedom and annual reports from the U.S. Commission on International Religious Freedom, as well as reports from a variety of European and U.N. bodies and several independent, nongovernmental organizations. (See Methodology for more details on the sources used in the study.)",c2038f886475c500154c6bd53d890c330f2e89d1fdbd75c6ed87d54502939b47,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01018_b2896732eb62.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01018_b2896732eb62.rgb.png,310,642,199020
1019,row_01019_0a2c408cf9c1,"what is the median for the numbers appeared in right amount category, and conservative?",['55.5'],Factoid,['NO'],"A smaller majority (56%) viewed the Supreme Court as middle of the road rather than liberal or conservative. Republicans (66%) were more likely than Democrats (47%) to say the court is middle of the road. Nearly half of Democrats (47%) – including 58% of liberal Democrats – saw the court as conservative, compared with just 12% of Republicans.
Partisans’ views of the Supreme Court’s ideology have changed since 2016. The share of Republicans who view the court as middle of the road has increased while the share who say it is liberal has fallen. Over the same period, Democrats have become more likely to say the court is conservative. Since 2016, President Donald Trump has appointed two justices to the court.
The Supreme Court vacancy left by the death of Justice Ruth Bader Ginsburg has put a focus on how her replacement will affect the ideological balance of the court. This post explores how Americans have viewed that balance up till now.
In recent years, Pew Research Center has transitioned from probability-based telephone surveys to the American Trends Panel (ATP), a probability-based online panel. The transition from phone surveys conducted with an interviewer to online self-administered surveys brings with it the possibility of mode differences – differences arising from the method of interviewing.",9267435e9e00933a147956383cf141b769def8679f742ea4a60e12b471ffb16d,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01019_0a2c408cf9c1.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01019_0a2c408cf9c1.rgb.png,620,1098,680760
1020,row_01020_3129989473e9,"what is the approximate percentage difference in familiarity with ""cancel culture"" between the youngest and oldest age groups?",['31'],Factoid,['NO'],"""Overall, 44% of Americans say they have heard at least a fair amount about the phrase, including 22% who have heard a great deal, according to the Center’s survey of 10,093 U.S. adults, conducted Sept. 813, 2020. Still, an even larger share (56%) say they’ve heard nothing or not too much about it, including 38% who have heard nothing at all. (The survey was fielded before a string of recent conversations and controversies about cancel culture.)""
Familiarity with the term varies with age. While 64% of adults under 30 say they have heard a great deal or fair amount about cancel culture, that share drops to 46% among those ages 30 to 49 and 34% among those 50 and older.
There are gender and educational differences as well. Men are more likely than women to be familiar with the term, as are those who have a bachelor’s or advanced degree when compared with those who have lower levels of formal education.1
While discussions around cancel culture can be highly partisan, Democrats and Democratic-leaning independents are no more likely than Republicans and GOP-leaning independents to say they have heard at least a fair amount about the phrase (46% vs. 44%). (All references to Democrats and Republicans in this analysis include independents who lean to each party.)
When accounting for ideology, liberal Democrats and conservative Republicans are more likely to have heard at least a fair amount about cancel culture than their more moderate counterparts within each party. Liberal Democrats stand out as most likely to be familiar with the term.
How do Americans define ‘cancel culture’?
As part of the survey, respondents who had heard about “cancel culture” were given the chance to explain in their own words what they think the term means.
The most common responses by far centered around accountability. Some 49% of those familiar with the term said it describes actions people take to hold others accountable:2",539263aa3311b5d99952925a2e05c6a32f78f36beb296d2b0eb5390ab56102a4,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01020_3129989473e9.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01020_3129989473e9.rgb.png,840,1510,1268400
1021,row_01021_d2eaecc2306f,which group experience the most decrease in ratio to the overall population?,['Students/Interns'],Factoid,['NO'],"This is a notable change from 2014, when more than half of statehouse reporters were covering state government on a fulltime basis. The total number of fulltime statehouse reporters nationally has fallen from 904 in 2014 to 850 in 2022, while the number of reporters covering statehouses less than full time has risen markedly (from 688 to 874).
Full-time statehouse reporters: Reporters who are assigned full time to cover the statehouse year-round or when the legislature is in session. (Note: In the 2014 study, year-round and session-only reporters were separated in the final analysis. Full-time figures for 2014 have been recalculated for this report to include both year-round and session-only journalists.)
Part-time statehouse reporters: Reporters who cover the statehouse only some of the time, typically alongside other areas of coverage.
Student reporters/interns: Interns or college or university students who cover the statehouse, typically at a university-run news service or as a student intern at a news organization.",f97dc217233cf08c71797cfc955743f9ef557adff649037304cc99c4b81fb129,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01021_d2eaecc2306f.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01021_d2eaecc2306f.rgb.png,620,1124,696880
1022,row_01022_2d1316064cdc,which group appears the most for people with at least 30 years old?,['Material well-being'],Factoid,['NO'],"While family stands out as the most commonly mentioned source of meaning across all age groups, those ages 30 to 49 are more likely than anyone else to reference it in 13 of the 17 publics surveyed. The response of one 30yearold man from New Zealand captures the sentiments of this age group well: “Main thing to have [is] a good job and stable family and friends, as long as you have those, that is what would make you happy and have a fulfilling life.”
Family and occupation are commonly mentioned sources of meaning among adults ages 50 to 64. But relative to those younger than them, this group tends to put more emphasis on their material well-being and their physical and mental health.
In 11 publics surveyed, material well-being appears among the top three topics mentioned by 50- to 64-year-olds, more than among either younger age group. In Singapore and South Korea, people in this age group mention material well-being more than any other topic. One 61-year-old Singaporean man, for example, said: “It’s really hard to articulate what I feel. I’m doing all right in life; I’m employed and have a house. My wife and I have it good, with no financial worries for now.”
Health is also commonly pointed to as a source of meaning among those ages 50 to 64. In eight publics, physical or mental health ranks in the top three sources of meaning for this age group, while it rarely appears in the top three among those who are younger.",04499a22b66cea02afef16c2fa7a0d7ba78241ad0652595f472333f322c9e832,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01022_2d1316064cdc.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01022_2d1316064cdc.rgb.png,840,990,831600
1023,row_01023_8e8816f7ead2,which opinion experiences the same change in both groups?,['Somewhat Negative'],Factoid,['NO'],"And while a majority of the public (57%) continues to view capitalism favorably, that is 8 percentage points lower than in 2019 (65%), according to a national survey from Pew Research Center conducted Aug. 114 among 7,647 adults.
Much of the decline in positive views of both socialism and capitalism has been driven by shifts in views among Democrats and Democratic-leaning independents.
In 2019, nearly two-thirds of Democrats and Democratic leaners (65%) had a positive view of socialism. Today a smaller majority of Democrats (57%) say they have a positive impression.
There has not been significant change among Republicans and Republican-leaning independents since 2019. Today, just 14% say they have a positive impression of socialism, while about four times as many say they have a very negative view of the term.",69409d9a2311e316a8203cc26a4a6c61adadf40e8ce6825ba90040bccb30cd94,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01023_8e8816f7ead2.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01023_8e8816f7ead2.rgb.png,620,860,533200
1024,row_01024_7afb2f90053f,what is the arrest count for the second highest local maxima?,['Unanswerable'],Factoid,['NO'],"Despite the overall rise in arrests in 2017, ICE made about twice as many arrests in fiscal 2009, the year Obama came into office (297,898). This total generally declined in subsequent years.
ICE reports arrests geographically by “areas of responsibility.” Although they are named for field offices in major cities, these areas can encompass large regions of the U.S., with some covering four or more states. The Miami area of responsibility, which covers all of Florida, Puerto Rico and the U.S. Virgin Islands, saw the largest percentage increase in ICE arrests between 2016 and 2017 (76%). Next were the Dallas and St. Paul regions (up 71% and 67%, respectively). Arrests increased by more than 50% in the New Orleans, Atlanta, Boston and Detroit regions as well.
Other ICE regions, including those on the U.S.-Mexico border, saw relatively little change in arrests compared with the 30% increase nationally. The Phoenix and El Paso areas, for example, rose around 20% each. The San Antonio and Houston areas in particular saw almost no growth from 2016 to 2017 (up 1% and 5%, respectively). No region reported a decrease in arrests.
The overall number of immigration arrests made by ICE in 2017 varied around the U.S., and the most arrests did not always occur in areas close to the U.S.-Mexico border or in places with the largest unauthorized immigrant populations (such as the New York and Los Angeles metro areas).",a5d07d640791d2d6986f3e3d305af8e8625de721b1ca4b76cd9e875160b7644c,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01024_7afb2f90053f.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01024_7afb2f90053f.rgb.png,310,451,139810
1025,row_01025_d2e10b114248,what is the mean for the group that has the highest difference between ecf applicants and california districts?,['41'],Factoid,['NO'],"What Types of Districts Applied to the ECF?
When the pandemic hit, schools closed for in-person instruction. They began to re-open later, but on widely varying timelines. As Figure 1 shows, though federal and state funding directed at augmenting online instruction began early on, they too were staggered. For example, the ECF itself was only authorized in March 2021. Last to resume was standardized testing, and only then were we able to discover the extent of learning loss and subsequent recovery in math and ELA proficiency. Since access to online learning has been critical throughout the four-year timeframe, so is this roadmap for assessing the efficacy of how districts used the ECF.

Comparing data compiled from the public access ECF application records and California Department of Education (CDE), we find that applicant districts have a total enrollment of 4.1 million students—69 percent of California’s 5.9 million. Demographically, their student composition is comparable to the state’s full set of districts. In the ECF applicant group, students enrolled in rural districts constitute 3 percent of the population—very similar to the statewide district total. But students in urban districts are over-represented—50 percent versus 32 percent statewide.",c6eb935f6c590f2e687f6b097ef315888287ae2fe3d9f8736f1efdd734385048,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01025_d2e10b114248.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01025_d2e10b114248.rgb.png,1280,472,604160
1026,row_01026_93dcb776a315,"how many local peaks could be see in for the line representing ""born in california"" between 2000 to 2015",['5'],Factoid,['NO'],"College Enrollment and Completion Have Long Trended Upward
Historically, California’s higher education system has experienced remarkable growth. In the last half of the 20th century, policies and investments helped the public colleges add campuses and students to match the state’s rapid population growth. California’s population growth slowed this century, but higher education enrollment and completion continued to increase as the share of high school graduates going to college grew. By 2021, the share of young California-born adults with at least a bachelor’s degree exceeded 35 percent, up from only about 20 percent in 1990.

It is likely that continued increases in college enrollment and completion will help California achieve its goal that 40 percent of working-age adults hold bachelor’s degrees by 2030. However, one of the main reasons California is nearing this goal is that less-educated adults have been leaving the state in large numbers for decades, while more highly educated adults have been moving here from other states. Only 35 percent of California-born residents ages 25 to 54 have at least a bachelor’s degree, compared to 57 percent of residents who moved to California from another state",f7618ceffac667332a6306c63e1009c1034344fb3d99d38ecadc98aac6c39759,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01026_93dcb776a315.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01026_93dcb776a315.rgb.png,1280,656,839680
1027,row_01027_093a56ef3bf9,what is the average of changes,['Unanswerable'],Factoid,['NO'],"Estimating the Change as a Share of Those Potentially Affected
Realistically, these registration outcomes affect just a fraction of California’s voting-eligible population. Only those who are not already registered can register for the first time; only those who are registered and change their address can update an address in the registration file. If either the unregistered-but-eligible or the registered-and-moving grew over the period of time we consider here, that alone might account for any increase in new registrants or address updates.
To address this issue we need to calculate new registrations and address updates as a share of the number of people who can potentially experience these outcomes. In the case of address updates, it means estimating the number of Californians registered to vote four years earlier who later moved within the state. In the case of new registrations, it means estimating the number of Californians currently eligible to vote who were not registered in California four years earlier—either because they were not eligible then; were in the state, eligible, and unregistered; or were eligible but not in the state. When we use these numbers as our denominators, we gain a better estimate of how well the policy changes have reached those potentially affected by them.

New registrations as a share of eligible-but-unregistered residents (+12.4pp) increased more than address updates as a share of recent movers (+10.8pp), but the gap between them is proportionally somewhat smaller than in the earlier estimates. In fact, while the raw number of address updates in the file grew between 2016 and 2020, the number of registered Californians moving around the state actually declined. Accounting for this decline makes clear that address updates are now much more likely to reach each mover than before CNMV was implemented.",989b205f1ffd1348b11a2790b0ee38f3623e713fdb588d1fdc0cb3d91634e05f,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01027_093a56ef3bf9.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01027_093a56ef3bf9.rgb.png,1280,700,896000
1028,row_01028_08b7357241a5,what is the difference between west coast's sumatra magnitude and the maximum value of the scale?,['Unanswerable'],Factoid,['NO'],"The Indian Ocean earthquake and tsunami of 2004: The 2004 Indian Ocean earthquake was an undersea megathrust earthquake that occured on December 26, 2004. It is the third largest earthquake ever recorded and had the longest duration of faulting ever observed, between 8.3 and 10 minutes.""
The Japanese earthquake and tsunami of 2011: The 2011 quake off the coast of Tõhoku was a magnitude 9.0 (Mw) undersea megathrust earthquake. It was the most powerful known earthquake ever to have hit Japan, and the 5th most powerful earthquake ever recorded.""
More and more earthquakes are getting detected. Since 1973, there's been a steady increase in the number of earthquakes recorded. Since 2003, the trend has accelerated.""",cf6cf1df504d0161e3a3a3320cf727fe9383d6449de99ac62adb32ef5c73b9b1,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01028_08b7357241a5.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01028_08b7357241a5.rgb.png,1098,738,810324
1029,row_01029_94790809d264,what was the name of childrent with the lengthiest contract that had at least 20 years old?,['Unanswerable'],Factoid,['NO'],"The lengthiest contract? Notes made by the record keepers show that many of those who were indentured for lengthy periods of time were children. In some cases, families traveled together with the intention of settling in the US. It was often necessary for parents, mothers in particular, to sign their children into contracts of indenture. Highlighted in this chart is an individual, likely a child, who was indentured for 26 years, the lengthiest single contract in the book. Her name was Catherine Biesman. Read more about her in ""The Story of Catherine Biesman"" below.""
Servant contracts were shorter than apprenticeships. In these two histograms, we can compare the length of indenture contracts for servants and apprentices, this time by looking at the percentage of the whole. Four years is the most common length of a contract of indentured servitude. But the picture looks quite different for apprenticeships. Five to seven years seems to be the norm, though there are individuals who appear to have taken up to 18 years to learn their craft.""
Difference between genders? The chart shows us that both men and women tended to be indentured for four years but also that, proportionally, there were more men indentured for over 10 years. Why might this be the case? Women tended to have shorter contracts. and men were more likely to have contracts lasting 10 years or more.""",71defc9ab7b5a1934112d89e44a449a6f4cddac627e8024ef1c4e0393df1a7a4,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01029_94790809d264.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01029_94790809d264.rgb.png,1000,821,821000
1030,row_01030_374a00b32c70,what is the difference between the two songs that have been only played once in years?,['4'],Factoid,['NO'],,043ace0c01330ee1a2937e3834d9e850d7813995684b4a7d414e17c7817d4073,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01030_374a00b32c70.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01030_374a00b32c70.rgb.png,750,553,414750
1031,row_01031_23f7605b5342,which religion is a reason for gender inequality in a country the most?,['Unanswerable'],Factoid,['NO'],,d8e8929c70ea750d4beaa643bca039dae07e9323e32001a73d57cb38b4f42ada,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01031_23f7605b5342.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01031_23f7605b5342.rgb.png,2923,2398,7009354
1032,row_01032_8a2ff607301b,"what is the average case count of ""black death"" in the countries that have the third biggest circle size?",['203'],Factoid,['NO'],,1e7f575374a9b98a37fbe51bc8e8286e16df381494373deaaa95a503ab5000cc,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01032_8a2ff607301b.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01032_8a2ff607301b.rgb.png,601,604,363004
1033,row_01033_ad77145adc83,what is the difference between usage of discord as instant messengers for genz and milennials?,['Unanswerable'],Factoid,['NO'],,4c4b45de65b597a68ba472fa5b623d01dde48f9b70f8c73fa4e9cd8f0bc72a73,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01033_ad77145adc83.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01033_ad77145adc83.rgb.png,1884,1068,2012112
1034,row_01034_ea55ab720713,what four letter word would be created if we use the first character of the countries that have the highest spending per child value appeared in the same bar chart as australia?,['PIJS'],Factoid,['NO'],,f7c204813ec1ca46719fbde8292786b9e6c27aaf0497b93b07279f3560fb693b,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01034_ea55ab720713.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01034_ea55ab720713.rgb.png,1623,1398,2268954
1035,row_01035_c025f1cd495d,what is the third most skills that a software developer needs to know to get hired?,['Unanswerable'],Factoid,['NO'],,21fb8afc643b9f4f40637b72eddd00f0451f57ae2b1ba8409807832d97e2cef8,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01035_c025f1cd495d.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01035_c025f1cd495d.rgb.png,1280,2588,3312640
1036,row_01036_92d6e6b07c91,what is the sales value for the region that has a positive profit although its predecessor and successor in the table have a negative profit?,['1181754.12'],Factoid,['NO'],,fda39b683d1cff294307f3f065cb0713420602ccd984273d27741cc4c69a0b71,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01036_92d6e6b07c91.jpg,/content/ChartQAPro_Evidence_First_Reasoning_cache/row_01036_92d6e6b07c91.rgb.png,2498,1748,4366504
